15.7 15.7 15.6 77 11.7 4.8 0.40 16.1 15.7 15.6 15.6 1017.4 0.00 0.0 0.009 0.000 27.6 38 12.0 27.0 7.25 1.1631 116 1 100.0 5
15.7 15.8 15.7 77 11.7 8.0 0.67 20.9 15.7 15.6 15.6 1017.6 0.00 0.0 0.009 0.000 27.6 38 12.0 27.0 7.25 1.1633 117 1 100.0 5
15.7 15.7 15.7 77 11.7 8.0 0.67 22.5 15.7 15.6 15.6 1017.6 0.00 0.0 0.009 0.000 27.6 38 12.0 27.0 7.25 1.1633 116 1 100.0 5
15.8 15.8 15.7 76 11.6 4.8 0.40 11.3 15.8 15.6 15.6 1017.6 0.00 0.0 0.009 0.000 27.6 38 12.0 27.0 7.25 1.1633 117 1 100.0 5
15.9 15.9 15.8 76 11.7 4.8 0.40 12.9 15.9 15.8 15.8 1017.6 0.00 0.0 0.008 0.000 27.6 38 12.0 27.0 7.25 1.1633 117 1 100.0 5
16.1 16.1 15.9 76 11.8 8.0 0.67 27.4 16.1 15.9 15.9 1017.7 0.00 0.0 0.008 0.000 27.6 38 12.0 27.0 7.25 1.1634 115 1 100.0 5
16.1 16.1 16.0 76 11.8 8.0 0.67 22.5 16.1 15.9 15.9 1017.6 0.00 0.0 0.008 0.000 27.6 38 12.0 27.0 7.25 1.1633 117 1 100.0 5
16.2 16.2 16.1 75 11.7 8.0 0.67 22.5 16.2 16.0 16.0 1017.5 0.00 0.0 0.008 0.000 27.6 38 12.0 27.0 7.25 1.1632 117 1 100.0 5
16.3 16.3 16.1 76 12.0 4.8 0.40 19.3 16.3 16.2 16.2 1017.6 0.00 0.0 0.007 0.000 27.6 38 12.0 27.0 7.25 1.1634 117 1 100.0 5
16.4 16.4 16.3 74 11.7 8.0 0.67 27.4 16.4 16.2 16.2 1017.7 0.00 0.0 0.007 0.000 27.6 38 12.0 27.0 7.25 1.1634 117 1 100.0 5
16.6 16.6 16.4 74 11.9 4.8 0.40 11.3 16.6 16.4 16.4 1017.7 0.00 0.0 0.006 0.000 27.6 38 12.0 27.0 7.25 1.1635 117 1 100.0 5
16.7 16.7 16.6 74 12.1 4.8 0.40 11.3 16.7 16.6 16.6 1017.7 0.00 0.0 0.006 0.000 27.6 39 12.4 27.1 7.42 1.1631 117 1 100.0 5
16.8 16.8 16.7 73 11.9 8.0 0.67 17.7 16.8 16.6 16.6 1017.7 0.00 0.0 0.005 0.000 27.6 38 12.0 27.0 7.25 1.1635 116 1 100.0 5
16.8 16.8 16.8 73 12.0 4.8 0.40 14.5 16.8 16.7 16.7 1017.7 0.00 0.0 0.005 0.000 27.6 39 12.4 27.1 7.42 1.1630 117 1 100.0 5
16.9 16.9 16.9 72 11.8 8.0 0.67 24.1 16.9 16.7 16.7 1017.7 0.00 0.0 0.005 0.000 27.6 38 12.0 27.0 7.25 1.1634 117 1 100.0 5
17.0 17.0 16.9 72 11.9 8.0 0.67 24.1 17.0 16.8 16.8 1017.6 0.00 0.0 0.005 0.000 27.4 38 11.9 26.8 7.25 1.1639 115 1 100.0 5
17.3 17.3 17.0 72 12.2 4.8 0.40 20.9 17.3 17.2 17.2 1017.7 0.00 0.0 0.004 0.000 27.4 39 12.3 26.9 7.42 1.1636 116 1 100.0 5
17.2 17.3 17.2 72 12.1 8.0 0.67 17.7 17.2 17.1 17.1 1017.7 0.00 0.0 0.004 0.000 27.3 39 12.2 26.8 7.43 1.1641 118 1 100.0 5
17.2 17.2 17.2 72 12.1 8.0 0.67 22.5 17.2 17.1 17.1 1017.7 0.00 0.0 0.004 0.000 27.3 39 12.2 26.8 7.43 1.1641 117 1 100.0 5
17.3 17.4 17.2 71 12.0 8.0 0.67 30.6 17.3 17.2 17.2 1017.8 0.00 0.0 0.003 0.000 27.3 39 12.2 26.8 7.43 1.1642 116 1 100.0 5
17.4 17.4 17.3 71 12.1 4.8 0.40 19.3 17.4 17.3 17.3 1017.7 0.00 0.0 0.003 0.000 27.4 38 11.9 26.8 7.25 1.1640 117 1 100.0 5
17.7 17.7 17.4 70 12.1 6.4 0.54 22.5 17.7 17.6 17.6 1017.7 0.00 0.0 0.002 0.000 27.4 38 11.9 26.8 7.25 1.1640 117 1 100.0 5
17.7 17.8 17.7 69 12.0 6.4 0.54 22.5 17.7 17.6 17.6 1017.7 0.00 0.0 0.002 0.000 27.3 38 11.8 26.7 7.25 1.1645 116 1 100.0 5
17.7 17.8 17.7 68 11.7 6.4 0.54 17.7 17.7 17.6 17.6 1017.7 0.00 0.0 0.002 0.000 27.3 38 11.8 26.7 7.25 1.1645 117 1 100.0 5
17.9 17.9 17.8 68 11.9 4.8 0.40 12.9 17.9 17.7 17.7 1017.7 0.00 0.0 0.002 0.000 27.2 38 11.7 26.6 7.25 1.1651 117 1 100.0 5
18.1 18.1 17.9 67 11.8 6.4 0.54 17.7 18.1 17.9 17.9 1017.6 0.00 0.0 0.001 0.000 27.2 38 11.7 26.6 7.25 1.1650 117 1 100.0 5
18.3 18.3 18.1 66 11.8 4.8 0.40 16.1 18.3 18.1 18.1 1017.7 0.00 0.0 0.000 0.000 27.2 38 11.7 26.6 7.25 1.1650 116 1 100.0 5
18.3 18.3 18.3 65 11.6 6.4 0.54 19.3 18.3 18.1 18.1 1017.7 0.00 0.0 0.000 0.000 27.2 38 11.7 26.6 7.25 1.1650 117 1 100.0 5
18.3 18.3 18.3 66 11.9 6.4 0.54 19.3 18.3 18.2 18.2 1017.7 0.00 0.0 0.000 0.000 27.2 38 11.7 26.6 7.25 1.1650 116 1 100.0 5
18.4 18.4 18.3 65 11.7 8.0 0.67 20.9 18.4 18.2 18.2 1017.7 0.00 0.0 0.000 0.000 27.1 38 11.6 26.4 7.25 1.1655 117 1 100.0 5
18.6 18.6 18.4 63 11.4 11.3 0.94 25.7 18.6 18.4 18.4 1017.7 0.00 0.0 0.000 0.001 27.1 38 11.6 26.4 7.25 1.1656 117 1 100.0 5
18.7 18.8 18.6 62 11.3 11.3 0.94 27.4 18.7 18.4 18.4 1017.7 0.00 0.0 0.000 0.001 27.1 38 11.6 26.4 7.25 1.1656 116 1 100.0 5
19.0 19.0 18.8 61 11.3 8.0 0.67 20.9 19.0 18.7 18.7 1017.7 0.00 0.0 0.000 0.002 27.2 39 12.1 26.6 7.43 1.1646 117 1 100.0 5
19.2 19.2 19.0 59 11.0 8.0 0.67 19.3 19.2 18.8 18.8 1017.7 0.00 0.0 0.000 0.003 27.3 40 12.5 26.8 7.55 1.1637 117 1 100.0 5
